TransactionID,CustomerID,ProductID,TransactionDate,Quantity,Price
T04582,C0088,P040,2024-08-02 03:34:50,3,137.54
T04583,C0125,P083,2024-06-25 22:40:29,1,137.54
T04584,C0096,P057,2024-08-24 18:54:04,1,159.33
T04585,C0181,P068,2024-07-30 12:47:07,4,295.58
T04586,C0018,P093,2024-02-21 18:51:05,2,158.93
T04587,C0107,P008,2024-10-22 02:45:04,2,429.31
T04588,C0116,P097,2024-12-16 09:49:40,1,239.7
T04589,C0099,P096,2024-07-26 21:44:47,2,155.65
T04590,C0169,P080,2024-03-18 06:01:51,4,379.44
T04591,C0156,P013,2024-03-04 22:09:57,4,303.2
T04592,C0175,P062,2024-01-20 17:46:34,4,338.66
T04593,C0106,P067,2024-07-18 11:21:41,1,196.4
T04594,C0112,P042,2024-10-30 12:42:57,2,404.4
T04595,C0143,P032,2024-12-17 04:05:00,2,417.37
T04596,C0120,P082,2024-12-17 19:17:17,3,303.5
T04597,C0025,P006,2024-09-10 09:50:48,2,235.58
T04598,C0068,P095,2024-06-27 19:13:16,4,379.44
T04599,C0017,P078,2024-06-04 02:15:24,4,100.81
T04600,C0046,P043,2024-08-05 07:35:43,2,429.29
T04601,C0043,P063,2024-04-02 02:03:25,1,261.2
T04602,C0156,P085,2024-01-23 12:53:51,1,239.7
T04603,C0171,P011,2024-09-08 08:52:51,2,217.05
T04604,C0052,P010,2024-03-26 00:51:36,2,44.12
T04605,C0099,P010,2024-05-06 13:06:06,4,229.06
T04606,C0099,P037,2024-09-13 18:57:35,4,429.31
T04607,C0173,P003,2024-07-02 06:30:26,2,436.89
T04608,C0178,P042,2024-01-17 12:40:30,4,217.05
T04609,C0004,P098,2024-05-03 18:35:03,1,337.91
T04610,C0004,P067,2024-08-06 20:12:35,2,126.34
T04611,C0162,P013,2024-03-26 20:30:49,3,429.29
T04612,C0015,P062,2024-08-02 13:45:45,1,66.32
T04613,C0030,P073,2024-05-15 00:22:27,3,429.31
T04614,C0135,P092,2024-11-01 12:16:45,1,366.07
T04615,C0113,P003,2024-09-06 18:39:07,2,335.84
T04616,C0024,P060,2024-04-19 05:04:38,4,350.13
T04617,C0156,P054,2024-04-02 00:16:13,1,220.91
T04618,C0171,P057,2024-06-13 12:58:37,3,16.08
T04619,C0112,P066,2024-02-14 14:25:57,2,325.01
T04620,C0051,P090,2024-06-17 14:12:01,3,95.69
T04621,C0144,P046,2024-01-22 19:36:33,2,429.29
T04622,C0132,P075,2024-06-14 21:37:11,3,263.55
T04623,C0081,P030,2024-04-15 01:10:23,3,44.12
T04624,C0171,P048,2024-10-04 20:44:00,3,330.05
T04625,C0045,P032,2024-10-17 00:45:17,4,147.95
T04626,C0192,P018,2024-02-24 20:08:07,1,158.93
T04627,C0102,P090,2024-02-10 12:35:35,3,374.16
T04628,C0157,P089,2024-04-20 22:54:54,3,455.72
T04629,C0037,P066,2024-03-11 15:12:50,4,385.37
T04630,C0112,P054,2024-12-24 23:45:11,4,159.6
T04631,C0121,P066,2024-08-09 08:58:30,1,66.32
T04632,C0123,P069,2024-03-31 16:50:02,2,497.76
T04633,C0026,P039,2024-02-27 16:51:17,2,307.47
T04634,C0167,P021,2024-07-14 06:50:22,4,433.64
T04635,C0030,P043,2024-04-15 01:10:23,3,26.99
T04636,C0106,P040,2024-05-08 03:42:39,4,459.86
T04637,C0129,P074,2024-12-05 01:12:30,2,436.89
T04638,C0090,P057,2024-06-16 15:47:00,4,18.82
T04639,C0090,P045,2024-10-08 23:58:14,4,235.58
T04640,C0156,P057,2024-04-26 22:10:35,1,44.12
T04641,C0141,P100,2024-05-15 10:49:01,1,16.08
T04642,C0148,P044,2024-06-03 23:59:14,1,300.68
T04643,C0024,P054,2024-09-25 06:56:25,2,290.17
T04644,C0167,P012,2024-12-17 04:05:00,3,304.94
T04645,C0011,P073,2024-03-14 17:22:52,1,366.07
T04646,C0032,P081,2024-12-24 11:40:24,4,396.34
T04647,C0178,P088,2024-02-21 04:21:27,3,18.82
T04648,C0100,P029,2024-08-03 22:08:12,2,48.69
T04649,C0084,P061,2024-08-15 03:03:51,4,440.7
T04650,C0119,P071,2024-12-23 18:22:03,1,454.53
T04651,C0090,P023,2024-02-27 22:16:22,3,128.53
T04652,C0032,P066,2024-08-27 05:49:59,3,55.99
T04653,C0127,P057,2024-10-24 16:28:30,2,404.4
T04654,C0070,P061,2024-12-08 14:38:23,1,66.32
T04655,C0001,P092,2024-05-12 11:53:53,3,416.35
T04656,C0025,P083,2024-05-02 00:31:22,2,455.72
T04657,C0016,P089,2024-04-02 02:03:25,4,497.76
T04658,C0029,P047,2024-05-08 21:17:10,2,263.55
T04659,C0181,P087,2024-09-15 03:50:57,4,41.18
T04660,C0098,P063,2024-02-22 15:13:43,4,127.36
T04661,C0163,P097,2024-07-14 07:45:15,4,389.2
T04662,C0075,P009,2024-10-04 20:42:53,4,121.32
T04663,C0032,P067,2024-01-28 18:40:51,1,427.61
T04664,C0091,P042,2024-09-21 09:44:39,2,121.32
T04665,C0024,P021,2024-08-28 05:03:00,2,420.15
T04666,C0090,P058,2024-05-27 09:32:58,4,433.64
T04667,C0109,P019,2024-07-14 06:50:22,4,447.34
T04668,C0124,P048,2024-08-15 21:51:12,4,429.29
T04669,C0082,P034,2024-04-27 20:02:17,4,147.95
T04670,C0102,P040,2024-05-05 13:03:41,4,304.94
T04671,C0106,P090,2024-03-04 05:11:01,2,64.25
T04672,C0062,P036,2024-08-23 23:45:25,1,30.59
T04673,C0153,P090,2024-10-23 06:09:51,1,307.47
T04674,C0136,P065,2024-09-20 04:55:33,4,337.91
T04675,C0004,P002,2024-07-20 16:04:49,3,114.2
T04676,C0121,P060,2024-03-21 15:10:10,2,374.16
T04677,C0036,P048,2024-02-22 15:13:43,3,379.44
T04678,C0046,P058,2024-10-16 06:10:29,3,379.44
T04679,C0147,P060,2024-03-13 06:04:36,4,33.59
T04680,C0052,P047,2024-12-12 12:17:38,3,159.6
T04681,C0142,P029,2024-04-28 20:01:47,4,114.2
T04682,C0109,P058,2024-11-24 17:22:38,1,337.22
T04683,C0134,P065,2024-03-26 20:30:49,4,222.95
T04684,C0079,P050,2024-08-09 17:24:33,2,159.6
T04685,C0131,P006,2024-12-23 18:22:03,4,330.05
T04686,C0141,P061,2024-08-24 09:50:55,4,100.81
T04687,C0021,P079,2024-10-08 23:58:14,2,304.94
T04688,C0171,P064,2024-02-25 03:48:50,1,66.32
T04689,C0021,P059,2024-11-16 15:45:25,4,338.66
T04690,C0139,P039,2024-07-26 15:47:31,4,196.4
T04691,C0152,P027,2024-02-01 15:50:43,3,447.23
T04692,C0028,P009,2024-01-28 09:13:22,3,33.59
T04693,C0027,P020,2024-12-24 11:40:24,4,429.29
T04694,C0159,P027,2024-08-20 02:24:47,4,497.76
T04695,C0027,P053,2024-11-10 18:24:04,1,497.76
T04696,C0102,P029,2024-09-10 09:50:48,2,417.37
T04697,C0041,P084,2024-04-01 07:30:59,4,33.59
T04698,C0189,P058,2024-03-16 16:23:59,3,447.34
T04699,C0004,P058,2024-11-10 19:32:15,1,55.99
T04700,C0155,P057,2024-02-10 12:35:35,2,366.07
T04701,C0043,P032,2024-06-03 19:17:36,2,433.64
T04702,C0143,P053,2024-11-08 20:46:29,4,169.3
T04703,C0168,P043,2024-01-16 00:42:19,3,307.47
T04704,C0109,P082,2024-03-15 04:08:59,1,372.55
T04705,C0136,P057,2024-09-30 23:30:02,4,295.58
T04706,C0200,P057,2024-05-06 19:24:04,1,374.16
T04707,C0037,P005,2024-06-09 15:20:30,3,337.91
T04708,C0098,P092,2024-10-16 06:10:29,3,159.33
T04709,C0179,P001,2024-04-09 18:48:11,4,239.7
T04710,C0090,P035,2024-01-24 21:50:37,2,239.7
T04711,C0084,P046,2024-09-30 10:45:06,3,48.69
T04712,C0104,P079,2024-10-12 03:12:30,1,121.32
T04713,C0165,P087,2024-07-26 00:21:59,3,121.32
T04714,C0196,P070,2024-02-02 14:46:36,3,127.36
T04715,C0047,P017,2024-02-22 14:01:23,1,481.78
T04716,C0068,P040,2024-03-04 05:11:01,2,227.26
T04717,C0151,P083,2024-06-12 01:39:05,4,420.15
T04718,C0138,P095,2024-07-09 02:53:14,4,121.32
T04719,C0175,P001,2024-02-23 05:08:16,3,337.91
T04720,C0026,P045,2024-08-09 17:24:33,2,427.61
T04721,C0056,P043,2024-03-20 10:30:55,4,235.58
T04722,C0152,P023,2024-01-27 16:35:59,4,222.95
T04723,C0050,P037,2024-02-28 16:08:32,4,330.05
T04724,C0171,P053,2024-07-20 16:04:49,4,33.59
T04725,C0176,P061,2024-01-16 11:22:42,4,95.69
T04726,C0007,P010,2024-04-20 22:54:54,2,127.36
T04727,C0079,P036,2024-05-05 05:01:18,2,261.2
T04728,C0064,P057,2024-06-13 22:53:33,1,396.34
T04729,C0149,P068,2024-12-12 18:56:02,3,303.2
T04730,C0147,P035,2024-02-12 17:27:50,4,430.59
T04731,C0111,P008,2024-04-06 09:26:36,3,379.44
T04732,C0079,P078,2024-01-31 15:36:46,1,55.99
T04733,C0045,P076,2024-07-05 23:41:15,2,222.95
T04734,C0087,P078,2024-10-22 02:45:04,3,121.32
T04735,C0162,P005,2024-02-06 15:02:30,3,416.35
T04736,C0093,P096,2024-05-24 09:36:07,3,404.4
T04737,C0177,P083,2024-08-28 02:11:58,2,159.6
T04738,C0159,P043,2024-12-12 13:59:40,1,30.59
T04739,C0008,P021,2024-11-04 03:30:07,4,263.55
T04740,C0139,P017,2024-04-28 02:14:05,3,440.7
T04741,C0018,P050,2024-09-01 18:30:22,4,147.95
T04742,C0102,P031,2024-04-02 02:23:50,1,153.19
T04743,C0103,P091,2024-11-07 02:48:08,2,227.26
T04744,C0041,P012,2024-02-27 22:16:22,1,147.22
T04745,C0166,P059,2024-04-26 14:16:50,4,447.34
T04746,C0163,P008,2024-11-17 17:56:48,3,126.34
T04747,C0175,P072,2024-01-17 03:47:03,3,274.94
T04748,C0160,P069,2024-08-28 19:56:53,4,128.53
T04749,C0083,P023,2024-04-29 19:03:50,4,147.22
T04750,C0090,P039,2024-10-07 06:38:36,2,416.4
T04751,C0040,P004,2024-08-08 05:40:02,4,165.3
T04752,C0143,P059,2024-06-19 02:53:27,2,159.33
T04753,C0138,P079,2024-08-04 15:35:01,4,65.16
T04754,C0199,P047,2024-03-10 12:10:40,3,65.16
T04755,C0051,P026,2024-11-16 15:45:25,2,325.01
T04756,C0026,P087,2024-10-23 17:24:22,1,295.58
T04757,C0093,P048,2024-02-08 14:20:05,1,303.2
T04758,C0081,P004,2024-12-08 09:46:41,1,155.65
T04759,C0065,P075,2024-05-20 12:30:20,2,337.22
T04760,C0102,P014,2024-11-22 19:56:10,3,337.91
T04761,C0170,P060,2024-05-21 09:00:57,3,447.23
T04762,C0068,P009,2024-10-02 16:00:54,3,235.58
T04763,C0058,P019,2024-05-11 17:59:31,4,169.3
T04764,C0021,P028,2024-11-08 20:46:29,2,290.17
T04765,C0134,P043,2024-05-19 18:25:44,1,300.68
T04766,C0081,P070,2024-05-16 16:00:40,2,274.94
T04767,C0069,P035,2024-07-22 05:37:22,1,350.13
T04768,C0106,P040,2024-02-28 10:16:35,3,488.63
T04769,C0068,P067,2024-08-24 18:54:04,2,299.93
T04770,C0143,P053,2024-01-26 22:34:43,4,137.54
T04771,C0092,P076,2024-10-22 21:55:48,3,66.32
T04772,C0171,P067,2024-06-20 04:11:50,3,385.37
T04773,C0075,P039,2024-06-22 14:35:43,4,420.15
T04774,C0188,P095,2024-03-15 04:08:59,3,303.5
T04775,C0053,P042,2024-06-11 02:31:18,4,337.22
T04776,C0099,P087,2024-03-23 05:58:54,1,452.42
T04777,C0135,P021,2024-10-14 15:50:39,4,100.81
T04778,C0139,P003,2024-05-20 06:17:43,1,159.6
T04779,C0139,P057,2024-09-30 14:42:16,2,374.16
T04780,C0037,P039,2024-06-27 19:13:16,4,44.12
T04781,C0095,P075,2024-12-23 14:13:52,4,265.51
T04782,C0196,P052,2024-09-10 09:50:48,3,128.53
T04783,C0021,P042,2024-11-14 13:58:43,1,417.37
T04784,C0031,P035,2024-12-14 00:46:19,2,265.51
T04785,C0038,P074,2024-06-14 11:41:17,1,303.2
T04786,C0174,P038,2024-05-14 23:14:59,3,447.34
T04787,C0012,P061,2024-09-24 16:29:36,1,372.55
T04788,C0010,P072,2024-07-24 00:20:52,2,338.66
T04789,C0071,P035,2024-02-21 18:51:05,1,299.93
T04790,C0143,P096,2024-01-06 22:00:35,2,481.78
T04791,C0136,P023,2024-04-23 06:38:57,4,100.81
T04792,C0119,P065,2024-06-05 01:19:28,1,235.58
T04793,C0152,P062,2024-10-22 02:45:04,4,235.58
T04794,C0141,P043,2024-07-02 05:35:21,4,137.54
T04795,C0033,P087,2024-06-19 02:53:27,4,156.96
T04796,C0073,P039,2024-06-15 17:12:53,4,57.3
T04797,C0174,P072,2024-03-29 07:04:02,4,147.22
T04798,C0200,P042,2024-02-21 11:11:20,1,447.23
T04799,C0048,P011,2024-10-23 16:42:32,1,114.2
T04800,C0144,P068,2024-07-24 00:20:52,1,304.94
T04801,C0141,P049,2024-08-30 20:51:44,4,156.96
T04802,C0041,P030,2024-08-18 21:30:57,3,417.37
T04803,C0079,P048,2024-05-27 15:48:49,1,33.59
T04804,C0090,P081,2024-10-04 20:44:00,3,57.3
T04805,C0086,P089,2024-04-08 20:47:01,4,385.37
T04806,C0155,P039,2024-09-25 01:50:13,2,100.81
T04807,C0135,P065,2024-01-01 14:29:52,4,374.16
T04808,C0186,P047,2024-10-23 06:09:51,3,346.3
T04809,C0074,P035,2024-04-02 02:23:50,3,374.16
T04810,C0066,P038,2024-09-17 15:12:23,1,227.26
T04811,C0104,P049,2024-11-05 07:32:47,3,66.32
T04812,C0067,P032,2024-12-28 11:00:00,2,374.16
T04813,C0148,P070,2024-12-10 16:00:56,2,57.3
T04814,C0012,P013,2024-08-13 10:30:05,3,337.91
T04815,C0156,P078,2024-05-27 22:23:54,1,157.62
T04816,C0139,P090,2024-12-26 06:46:12,4,26.99
T04817,C0025,P080,2024-01-13 04:52:09,1,452.42
T04818,C0147,P067,2024-08-22 05:45:56,3,100.81
T04819,C0188,P050,2024-10-10 04:15:26,2,100.81
T04820,C0154,P006,2024-09-18 09:38:21,1,41.18
T04821,C0165,P057,2024-03-11 17:07:12,4,459.86
T04822,C0194,P062,2024-12-11 13:46:30,3,374.16
T04823,C0098,P038,2024-01-29 19:25:10,2,48.69
T04824,C0051,P034,2024-05-28 10:52:05,3,137.54
T04825,C0053,P044,2024-07-30 08:34:58,3,156.96
T04826,C0117,P081,2024-02-01 19:05:13,3,156.96
T04827,C0008,P075,2024-04-17 00:48:43,2,454.53
T04828,C0092,P085,2024-02-16 14:52:24,4,128.53
T04829,C0118,P086,2024-12-05 07:49:45,1,66.32
T04830,C0088,P054,2024-04-28 14:38:55,2,158.93
T04831,C0047,P069,2024-05-30 00:00:01,4,33.59
T04832,C0102,P096,2024-01-26 22:34:43,4,335.84
T04833,C0161,P065,2024-11-02 20:33:22,3,158.93
T04834,C0122,P021,2024-06-14 08:41:48,3,159.6
T04835,C0101,P099,2024-08-22 05:45:56,4,127.36
T04836,C0025,P097,2024-05-28 01:25:36,4,263.55
T04837,C0188,P049,2024-09-17 15:12:23,2,429.29
T04838,C0172,P073,2024-05-18 16:57:20,4,385.37
T04839,C0069,P081,2024-12-26 01:49:16,1,304.94
T04840,C0053,P066,2024-06-16 15:47:00,2,456.28
T04841,C0118,P050,2024-09-04 16:19:42,3,64.25
T04842,C0012,P086,2024-11-13 04:56:27,4,429.29
T04843,C0120,P090,2024-04-23 22:46:40,3,433.64
T04844,C0114,P082,2024-08-17 12:06:08,3,147.95
T04845,C0099,P072,2024-07-29 19:28:48,4,44.12
T04846,C0182,P012,2024-04-17 00:48:43,1,304.94
T04847,C0106,P038,2024-08-11 04:10:13,1,16.08
T04848,C0177,P055,2024-03-26 20:30:49,3,64.25
T04849,C0156,P059,2024-10-30 08:16:03,3,33.59
T04850,C0061,P012,2024-09-16 22:10:13,2,155.65
T04851,C0032,P059,2024-10-21 06:20:03,3,436.89
T04852,C0029,P037,2024-07-12 10:03:14,1,455.72
T04853,C0021,P076,2024-10-21 06:20:03,2,137.54
T04854,C0151,P021,2024-10-30 12:42:57,4,399.34
T04855,C0162,P068,2024-05-16 16:00:40,1,137.54
T04856,C0155,P061,2024-04-08 20:47:01,2,337.22
T04857,C0021,P021,2024-05-20 10:52:21,3,459.86
T04858,C0162,P053,2024-07-08 16:06:55,2,153.19
T04859,C0175,P047,2024-09-04 11:39:30,4,100.81
T04860,C0198,P073,2024-09-09 19:42:23,4,114.2
T04861,C0113,P038,2024-08-11 12:13:35,1,452.42
T04862,C0129,P025,2024-01-02 11:26:51,1,239.7
T04863,C0106,P024,2024-12-11 03:05:50,4,147.22
T04864,C0084,P015,2024-10-22 21:55:48,1,303.5
T04865,C0162,P082,2024-02-07 01:32:26,1,239.7
T04866,C0183,P053,2024-12-24 23:45:11,3,44.12
T04867,C0061,P079,2024-01-17 18:31:55,2,330.05
T04868,C0041,P003,2024-05-16 03:37:41,3,372.55
T04869,C0028,P074,2024-06-07 08:52:46,1,146.85
T04870,C0030,P016,2024-04-06 10:30:48,4,430.59
T04871,C0096,P009,2024-03-13 06:04:36,4,169.3
T04872,C0162,P016,2024-08-15 00:55:59,1,416.4
T04873,C0070,P041,2024-03-04 05:11:01,1,417.37
T04874,C0085,P011,2024-03-28 04:39:16,1,404.4
T04875,C0093,P019,2024-02-21 11:11:20,1,158.93
T04876,C0054,P054,2024-08-29 18:52:57,1,335.84
T04877,C0154,P058,2024-10-15 18:21:07,4,66.32
T04878,C0197,P095,2024-04-21 19:52:01,1,459.86
T04879,C0030,P009,2024-09-21 22:21:26,4,335.84
T04880,C0182,P059,2024-04-05 03:20:25,4,295.58
T04881,C0175,P013,2024-06-03 19:17:36,4,427.61
T04882,C0065,P010,2024-12-24 23:45:11,1,44.12
T04883,C0019,P035,2024-12-16 03:31:07,1,337.91
T04884,C0023,P092,2024-05-19 18:25:44,2,41.18
T04885,C0024,P017,2024-01-22 19:36:33,3,430.59
T04886,C0136,P057,2024-05-06 13:06:06,3,335.84
T04887,C0109,P096,2024-02-12 08:14:34,4,335.84
T04888,C0133,P019,2024-07-19 09:25:20,3,304.94
T04889,C0068,P055,2024-07-14 11:42:29,2,346.3
T04890,C0019,P017,2024-05-15 23:20:02,1,374.16
T04891,C0191,P042,2024-10-23 06:09:51,2,300.68
T04892,C0026,P057,2024-09-13 07:08:30,2,284.62
T04893,C0181,P096,2024-01-13 11:31:31,3,64.25
T04894,C0043,P060,2024-04-01 14:59:11,4,33.59
T04895,C0023,P034,2024-11-27 05:40:32,2,16.08
T04896,C0035,P099,2024-03-10 02:22:50,2,66.32
T04897,C0099,P070,2024-03-18 04:33:39,3,354.81
T04898,C0065,P039,2024-01-25 14:28:34,3,330.05
T04899,C0030,P004,2024-12-21 02:16:46,1,156.96
T04900,C0135,P031,2024-11-27 20:42:52,2,222.95
T04901,C0024,P074,2024-05-24 16:11:23,2,48.69
T04902,C0198,P062,2024-08-27 05:49:59,2,222.95
T04903,C0181,P067,2024-10-21 20:29:28,2,372.55
T04904,C0173,P054,2024-11-13 14:33:38,1,447.34
T04905,C0016,P015,2024-01-18 09:04:29,2,284.62
T04906,C0141,P029,2024-05-05 05:01:18,4,303.5
T04907,C0189,P094,2024-10-02 22:44:16,2,350.13
T04908,C0163,P026,2024-03-31 16:50:02,1,433.64
T04909,C0145,P008,2024-09-30 05:29:31,4,399.34
T04910,C0137,P084,2024-11-11 10:44:12,1,427.61
T04911,C0001,P084,2024-07-02 09:34:25,1,354.29
T04912,C0173,P042,2024-04-26 11:26:53,3,165.3
T04913,C0059,P077,2024-01-27 16:35:59,3,229.06
T04914,C0181,P041,2024-01-28 09:13:22,1,16.08
T04915,C0041,P059,2024-08-22 05:45:56,4,346.3
T04916,C0106,P096,2024-10-17 00:45:17,4,26.99
T04917,C0075,P097,2024-02-08 14:20:05,3,57.3
T04918,C0175,P090,2024-07-14 10:29:11,4,156.96
T04919,C0047,P027,2024-08-26 15:16:49,4,290.17
T04920,C0145,P025,2024-08-14 02:02:56,2,303.5
T04921,C0165,P015,2024-09-23 06:44:40,1,263.55
T04922,C0109,P012,2024-03-09 09:06:10,2,396.34
T04923,C0138,P043,2024-05-19 06:37:56,3,239.7
T04924,C0008,P059,2024-03-10 12:10:40,1,433.64
T04925,C0092,P008,2024-11-01 12:16:45,2,366.07
T04926,C0173,P032,2024-12-06 01:59:41,3,374.16
T04927,C0181,P050,2024-01-26 05:19:40,2,488.63
T04928,C0190,P076,2024-09-06 06:43:42,2,33.59
T04929,C0126,P067,2024-11-07 02:48:08,2,437.65
T04930,C0200,P073,2024-06-20 04:11:50,2,396.34
T04931,C0002,P021,2024-05-29 17:04:29,3,379.44
T04932,C0148,P062,2024-08-28 04:01:48,3,295.58
T04933,C0108,P081,2024-02-10 12:35:35,1,274.94
T04934,C0029,P041,2024-12-03 21:22:02,1,147.22
T04935,C0141,P068,2024-09-29 16:20:32,1,66.32
T04936,C0170,P006,2024-09-21 22:21:26,4,169.3
T04937,C0174,P033,2024-01-14 04:59:39,4,307.47
T04938,C0107,P079,2024-09-30 14:42:16,3,319.34
T04939,C0040,P082,2024-07-11 15:32:56,1,303.2
T04940,C0100,P048,2024-02-01 08:58:02,3,147.95
T04941,C0004,P013,2024-12-26 01:49:16,3,44.12
T04942,C0170,P004,2024-05-20 10:53:24,4,147.22
T04943,C0076,P022,2024-04-30 17:03:34,2,427.61
T04944,C0002,P054,2024-12-10 06:40:49,3,26.99
T04945,C0113,P034,2024-09-24 17:15:16,2,416.4
T04946,C0196,P062,2024-04-28 20:01:47,2,346.3
T04947,C0081,P021,2024-11-02 12:20:39,4,389.2
T04948,C0067,P032,2024-12-01 22:55:38,3,229.06
T04949,C0108,P059,2024-03-26 20:30:49,4,57.3
T04950,C0017,P018,2024-02-06 22:06:42,3,429.31
T04951,C0172,P068,2024-09-09 19:42:23,3,156.96
T04952,C0004,P021,2024-10-08 21:31:59,1,114.2
T04953,C0104,P087,2024-03-25 13:47:30,4,261.2
T04954,C0054,P064,2024-08-23 09:06:06,2,335.84
T04955,C0175,P002,2024-09-16 22:57:51,1,155.65
T04956,C0175,P080,2024-05-27 15:48:49,1,26.99
T04957,C0162,P007,2024-01-09 11:00:50,2,100.81
T04958,C0122,P084,2024-04-06 16:23:53,3,147.22
T04959,C0156,P063,2024-02-18 00:12:39,2,366.07
T04960,C0082,P063,2024-04-13 02:29:41,4,48.69
T04961,C0161,P076,2024-01-18 01:32:18,3,235.58
T04962,C0012,P048,2024-04-28 14:16:10,3,44.12
T04963,C0118,P077,2024-01-28 09:13:22,1,65.16
T04964,C0099,P034,2024-09-26 21:52:56,2,64.38
T04965,C0102,P026,2024-06-29 13:17:07,3,335.84
T04966,C0008,P096,2024-06-19 02:53:27,4,454.53
T04967,C0074,P023,2024-05-25 17:44:48,2,146.85
T04968,C0038,P075,2024-08-03 22:08:12,4,157.62
T04969,C0181,P061,2024-05-06 19:24:04,2,433.64
T04970,C0047,P059,2024-09-23 04:35:24,2,277.86
T04971,C0122,P095,2024-01-01 14:29:52,1,18.82
T04972,C0176,P010,2024-02-08 03:30:38,3,153.19
T04973,C0088,P067,2024-12-21 02:16:46,3,44.12
T04974,C0012,P054,2024-08-16 02:29:10,2,430.59
T04975,C0047,P025,2024-07-31 21:34:31,1,114.2
T04976,C0119,P091,2024-03-03 06:11:38,4,220.91
T04977,C0194,P028,2024-03-04 05:11:01,4,239.7
T04978,C0175,P050,2024-05-25 22:37:50,3,404.4
T04979,C0031,P016,2024-01-03 18:25:39,3,366.07
T04980,C0034,P065,2024-03-03 06:11:38,3,433.64
T04981,C0197,P076,2024-02-13 23:56:36,3,372.55
T04982,C0165,P020,2024-02-08 14:20:05,2,147.22
T04983,C0091,P097,2024-01-03 18:25:39,4,41.18
T04984,C0017,P036,2024-06-09 15:20:30,3,459.86
T04985,C0112,P070,2024-05-08 15:48:20,1,277.86
T04986,C0038,P038,2024-12-15 00:35:54,1,227.26
T04987,C0069,P041,2024-06-12 20:54:36,3,429.29
T04988,C0147,P032,2024-05-02 00:31:22,4,55.99
T04989,C0091,P096,2024-10-19 00:46:52,4,469.77
T04990,C0187,P063,2024-06-19 17:52:26,4,57.3
T04991,C0184,P013,2024-11-02 12:20:39,3,263.55
T04992,C0175,P043,2024-12-24 23:45:11,2,64.38
T04993,C0128,P018,2024-05-10 03:22:49,2,217.05
T04994,C0042,P067,2024-04-28 14:16:10,1,420.15
T04995,C0173,P054,2024-02-22 21:46:45,3,30.59
T04996,C0099,P057,2024-06-19 15:07:10,4,429.29
T04997,C0165,P015,2024-06-13 12:58:37,4,416.4
T04998,C0041,P065,2024-09-30 18:17:00,4,147.22
T04999,C0098,P021,2024-01-22 19:40:43,1,366.07
T05000,C0169,P098,2024-08-23 15:53:27,4,337.91
T05001,C0071,P040,2024-10-12 08:20:33,1,156.96
T05002,C0023,P098,2024-06-30 08:52:10,4,372.55
T05003,C0059,P094,2024-06-14 11:41:17,3,114.2
T05004,C0076,P086,2024-10-12 04:57:16,1,300.68
T05005,C0073,P055,2024-01-06 22:00:35,4,114.2
T05006,C0153,P094,2024-03-25 13:47:30,4,277.86
T05007,C0139,P042,2024-04-22 18:28:54,2,277.86
T05008,C0177,P038,2024-08-08 05:40:02,3,337.91
T05009,C0128,P042,2024-01-27 16:35:59,4,354.81
T05010,C0147,P079,2024-02-21 23:48:42,3,55.99
T05011,C0196,P051,2024-01-08 11:31:27,1,447.34
T05012,C0038,P069,2023-12-31 06:53:54,3,337.91
T05013,C0038,P059,2024-02-04 15:35:27,3,299.93
T05014,C0053,P079,2024-05-28 14:47:15,4,222.95
T05015,C0021,P021,2024-08-13 22:51:21,4,429.31
T05016,C0008,P075,2024-01-08 13:41:10,3,57.3
T05017,C0113,P086,2024-12-03 21:22:02,2,346.3
T05018,C0030,P050,2024-07-28 00:09:49,3,374.16
T05019,C0191,P045,2024-07-20 10:39:52,4,429.31
T05020,C0067,P038,2024-06-19 15:07:10,2,440.7
T05021,C0054,P048,2024-03-01 16:19:14,3,429.31
T05022,C0039,P055,2024-05-24 09:36:07,4,354.81
T05023,C0004,P076,2024-02-01 15:50:43,4,126.34
T05024,C0194,P079,2024-02-12 17:27:50,3,147.95
T05025,C0084,P088,2024-09-23 06:44:40,4,469.77
T05026,C0093,P047,2024-05-21 03:08:56,4,33.59
T05027,C0045,P066,2024-09-03 03:11:42,2,55.99
T05028,C0038,P032,2024-05-16 16:00:40,2,372.55
T05029,C0167,P020,2024-12-10 21:53:30,3,436.89
T05030,C0017,P008,2024-10-20 16:20:50,2,147.22
T05031,C0119,P093,2024-01-07 16:11:55,1,300.68
T05032,C0105,P044,2024-07-01 04:53:47,1,165.3
T05033,C0068,P001,2024-08-24 19:10:31,4,346.3
T05034,C0010,P002,2024-04-09 09:14:53,4,389.2
T05035,C0125,P051,2024-08-10 00:39:50,3,229.06
T05036,C0025,P082,2024-04-05 03:20:25,3,265.51
T05037,C0109,P040,2024-09-25 06:56:25,1,385.37
T05038,C0101,P031,2024-04-08 10:34:10,1,440.7
T05039,C0009,P029,2024-02-05 18:18:43,1,121.32
T05040,C0132,P041,2024-07-18 02:51:22,4,26.26
T05041,C0141,P056,2024-03-31 22:56:31,3,153.19
T05042,C0045,P057,2024-12-25 09:53:39,2,325.01
T05043,C0101,P082,2024-08-01 14:20:03,4,469.77
T05044,C0082,P003,2024-12-19 17:58:21,4,456.28
T05045,C0005,P048,2024-11-01 23:04:56,1,447.34
T05046,C0189,P028,2024-12-11 03:05:50,4,274.94
